date,value
26/08/2011,1.4499
25/08/2011,1.4379
24/08/2011,1.4414
23/08/2011,1.4442
22/08/2011,1.4358
19/08/2011,1.4397
18/08/2011,1.4333
17/08/2011,1.4426
16/08/2011,1.4407
15/08/2011,1.4445
12/08/2011,1.4248
11/08/2011,1.4241
10/08/2011,1.4178
09/08/2011,1.4376
08/08/2011,1.4179
05/08/2011,1.4282
04/08/2011,1.4092
03/08/2011,1.4323
02/08/2011,1.4203
01/08/2011,1.425
29/07/2011,1.4398
28/07/2011,1.4334
27/07/2011,1.4369
26/07/2011,1.4511
25/07/2011,1.4377
22/07/2011,1.436
21/07/2011,1.4425
20/07/2011,1.4215
19/07/2011,1.4156
18/07/2011,1.4112
15/07/2011,1.4157
14/07/2011,1.4143
13/07/2011,1.4167
12/07/2011,1.3976
11/07/2011,1.4029
08/07/2011,1.4265
07/07/2011,1.4364
06/07/2011,1.4319
05/07/2011,1.4429
04/07/2011,1.4539
01/07/2011,1.4526
30/06/2011,1.4502
29/06/2011,1.4435
28/06/2011,1.4371
27/06/2011,1.4287
24/06/2011,1.4188
23/06/2011,1.4256
22/06/2011,1.4357
21/06/2011,1.4412
20/06/2011,1.4304
17/06/2011,1.4306
16/06/2011,1.4204
15/06/2011,1.4181
14/06/2011,1.444
13/06/2011,1.4413
10/06/2011,1.4347
09/06/2011,1.451
08/06/2011,1.4583
07/06/2011,1.4691
06/06/2011,1.4576
03/06/2011,1.4635
02/06/2011,1.4491
01/06/2011,1.4328
31/05/2011,1.4396
30/05/2011,1.4282
27/05/2011,1.4319
26/05/2011,1.4145
25/05/2011,1.4088
24/05/2011,1.41
23/05/2011,1.4048
20/05/2011,1.4161
19/05/2011,1.4309
18/05/2011,1.425
17/05/2011,1.4237
16/05/2011,1.4156
13/05/2011,1.4119
12/05/2011,1.4246
11/05/2011,1.4192
10/05/2011,1.4409
09/05/2011,1.4365
06/05/2011,1.4316
05/05/2011,1.4539
04/05/2011,1.4827
03/05/2011,1.4825
02/05/2011,1.483
29/04/2011,1.4807
28/04/2011,1.4822
27/04/2011,1.4788
26/04/2011,1.4644
25/04/2011,1.4582
22/04/2011,1.4561
21/04/2011,1.4552
20/04/2011,1.4523
19/04/2011,1.4335
18/04/2011,1.4235
15/04/2011,1.443
14/04/2011,1.4488
13/04/2011,1.4443
12/04/2011,1.4477
11/04/2011,1.4436
08/04/2011,1.4483
07/04/2011,1.4308
06/04/2011,1.4331
05/04/2011,1.4223
04/04/2011,1.4221
01/04/2011,1.4237
31/03/2011,1.4158
30/03/2011,1.4127
29/03/2011,1.4113
28/03/2011,1.4087
25/03/2011,1.4088
24/03/2011,1.4177
23/03/2011,1.4088
22/03/2011,1.4196
21/03/2011,1.4226
18/03/2011,1.4182
17/03/2011,1.4021
16/03/2011,1.39
15/03/2011,1.3998
14/03/2011,1.3992
11/03/2011,1.3903
10/03/2011,1.3798
09/03/2011,1.3909
08/03/2011,1.3905
07/03/2011,1.3968
04/03/2011,1.3987
03/03/2011,1.3969
02/03/2011,1.3866
01/03/2011,1.3777
28/02/2011,1.3806
25/02/2011,1.3754
24/02/2011,1.38
23/02/2011,1.3749
22/02/2011,1.365
21/02/2011,1.3678
18/02/2011,1.3693
17/02/2011,1.3609
16/02/2011,1.3569
15/02/2011,1.3487
14/02/2011,1.3489
11/02/2011,1.3554
10/02/2011,1.3603
09/02/2011,1.3733
08/02/2011,1.3625
07/02/2011,1.3583
04/02/2011,1.3581
03/02/2011,1.3634
02/02/2011,1.3811
01/02/2011,1.3829
31/01/2011,1.3694
28/01/2011,1.3611
27/01/2011,1.3734
26/01/2011,1.3713
25/01/2011,1.3681
24/01/2011,1.3638
21/01/2011,1.3621
20/01/2011,1.3473
19/01/2011,1.3473
18/01/2011,1.3387
17/01/2011,1.3294
14/01/2011,1.3388
13/01/2011,1.3364
12/01/2011,1.3131
11/01/2011,1.2974
10/01/2011,1.2951
07/01/2011,1.2907
06/01/2011,1.3003
05/01/2011,1.3149
04/01/2011,1.3308
03/01/2011,1.3361
31/12/2010,1.3384
30/12/2010,1.3291
29/12/2010,1.3225
28/12/2010,1.3115
27/12/2010,1.3165
24/12/2010,1.3122
23/12/2010,1.3114
22/12/2010,1.31
21/12/2010,1.31
20/12/2010,1.3131
17/12/2010,1.3188
16/12/2010,1.3244
15/12/2010,1.3214
14/12/2010,1.3378
13/12/2010,1.3391
10/12/2010,1.3226
09/12/2010,1.3239
08/12/2010,1.3262
07/12/2010,1.3261
06/12/2010,1.3308
03/12/2010,1.3414
02/12/2010,1.3209
01/12/2010,1.3139
30/11/2010,1.2983
29/11/2010,1.3125
26/11/2010,1.3242
25/11/2010,1.336
24/11/2010,1.3335
23/11/2010,1.3367
22/11/2010,1.3627
19/11/2010,1.3673
18/11/2010,1.3643
17/11/2010,1.3529
16/11/2010,1.3489
15/11/2010,1.3587
12/11/2010,1.3691
11/11/2010,1.3667
10/11/2010,1.3783
09/11/2010,1.3773
08/11/2010,1.392
05/11/2010,1.4032
04/11/2010,1.4207
03/11/2010,1.4139
02/11/2010,1.4034
01/11/2010,1.3893
29/10/2010,1.3947
28/10/2010,1.393
27/10/2010,1.3769
26/10/2010,1.3859
25/10/2010,1.3965
22/10/2010,1.3954
21/10/2010,1.392
20/10/2010,1.3964
19/10/2010,1.3727
18/10/2010,1.3934
15/10/2010,1.3977
14/10/2010,1.4084
13/10/2010,1.3961
12/10/2010,1.3925
11/10/2010,1.3876
08/10/2010,1.3939
07/10/2010,1.3926
06/10/2010,1.393
05/10/2010,1.3839
04/10/2010,1.3685
01/10/2010,1.3791
30/09/2010,1.3634
29/09/2010,1.3627
28/09/2010,1.3585
27/09/2010,1.3455
24/09/2010,1.3492
23/09/2010,1.3314
22/09/2010,1.3406
21/09/2010,1.3264
20/09/2010,1.3061
17/09/2010,1.305
16/09/2010,1.3078
15/09/2010,1.3011
14/09/2010,1.2998
13/09/2010,1.2883
10/09/2010,1.2679
09/09/2010,1.2696
08/09/2010,1.272
07/09/2010,1.2682
06/09/2010,1.2876
03/09/2010,1.2896
02/09/2010,1.2826
01/09/2010,1.2809
31/08/2010,1.268
30/08/2010,1.2663
27/08/2010,1.2763
26/08/2010,1.2716
25/08/2010,1.2659
24/08/2010,1.2627
23/08/2010,1.2657
20/08/2010,1.2712
19/08/2010,1.2823
18/08/2010,1.2853
17/08/2010,1.2885
16/08/2010,1.2827
13/08/2010,1.2754
12/08/2010,1.2829
11/08/2010,1.2863
10/08/2010,1.3177
09/08/2010,1.3222
06/08/2010,1.328
05/08/2010,1.3189
04/08/2010,1.3161
03/08/2010,1.3231
02/08/2010,1.3179
30/07/2010,1.3052
29/07/2010,1.3079
28/07/2010,1.2995
27/07/2010,1.2996
26/07/2010,1.2994
23/07/2010,1.2909
22/07/2010,1.2893
21/07/2010,1.2754
20/07/2010,1.288
19/07/2010,1.2942
16/07/2010,1.293
15/07/2010,1.295
14/07/2010,1.2743
13/07/2010,1.2724
12/07/2010,1.2596
09/07/2010,1.2641
08/07/2010,1.2698
07/07/2010,1.2638
06/07/2010,1.2626
05/07/2010,1.2538
02/07/2010,1.2566
01/07/2010,1.2527
30/06/2010,1.2238
29/06/2010,1.2188
28/06/2010,1.2277
25/06/2010,1.2369
24/06/2010,1.2333
23/06/2010,1.2311
22/06/2010,1.2271
21/06/2010,1.2312
18/06/2010,1.2388
17/06/2010,1.2389
16/06/2010,1.2311
15/06/2010,1.2332
14/06/2010,1.2221
11/06/2010,1.2112
10/06/2010,1.2124
09/06/2010,1.1979
08/06/2010,1.1973
07/06/2010,1.1923
04/06/2010,1.1967
03/06/2010,1.2163
02/06/2010,1.2249
01/06/2010,1.2229
31/05/2010,1.2306
28/05/2010,1.2273
27/05/2010,1.2362
26/05/2010,1.2178
25/05/2010,1.2345
24/05/2010,1.2372
21/05/2010,1.257
20/05/2010,1.2487
19/05/2010,1.2415
18/05/2010,1.2202
17/05/2010,1.2395
14/05/2010,1.2358
13/05/2010,1.2535
12/05/2010,1.2614
11/05/2010,1.2662
10/05/2010,1.2787
07/05/2010,1.2755
06/05/2010,1.262
05/05/2010,1.2814
04/05/2010,1.2987
03/05/2010,1.3195
30/04/2010,1.3294
29/04/2010,1.3233
28/04/2010,1.3221
27/04/2010,1.3175
26/04/2010,1.3383
23/04/2010,1.3384
22/04/2010,1.3295
21/04/2010,1.339
20/04/2010,1.3435
19/04/2010,1.3489
16/04/2010,1.3503
15/04/2010,1.3573
14/04/2010,1.3653
13/04/2010,1.3614
12/04/2010,1.3592
09/04/2010,1.35
08/04/2010,1.3361
07/04/2010,1.3344
06/04/2010,1.3399
05/04/2010,1.3484
02/04/2010,1.3504
01/04/2010,1.3589
31/03/2010,1.351
30/03/2010,1.3414
29/03/2010,1.3483
26/03/2010,1.341
25/03/2010,1.3273
24/03/2010,1.3315
23/03/2010,1.3499
22/03/2010,1.3558
19/03/2010,1.353
18/03/2010,1.3608
17/03/2010,1.3738
16/03/2010,1.3766
15/03/2010,1.3677
12/03/2010,1.3769
11/03/2010,1.3681
10/03/2010,1.3657
09/03/2010,1.3602
08/03/2010,1.3634
05/03/2010,1.3626
04/03/2010,1.3581
03/03/2010,1.3697
02/03/2010,1.3615
01/03/2010,1.356
26/02/2010,1.3631
25/02/2010,1.3548
24/02/2010,1.3538
23/02/2010,1.3507
22/02/2010,1.3596
19/02/2010,1.3613
18/02/2010,1.3527
17/02/2010,1.3607
16/02/2010,1.377
15/02/2010,1.3598
12/02/2010,1.3632
11/02/2010,1.3693
10/02/2010,1.3737
09/02/2010,1.3797
08/02/2010,1.3649
05/02/2010,1.3678
04/02/2010,1.3723
03/02/2010,1.3893
02/02/2010,1.3964
01/02/2010,1.3931
29/01/2010,1.3863
28/01/2010,1.3971
27/01/2010,1.4024
26/01/2010,1.4072
25/01/2010,1.4151
22/01/2010,1.4139
21/01/2010,1.4084
20/01/2010,1.4106
19/01/2010,1.4288
18/01/2010,1.4384
15/01/2010,1.4387
14/01/2010,1.4499
13/01/2010,1.451
12/01/2010,1.4486
11/01/2010,1.4513
08/01/2010,1.4409
07/01/2010,1.4308
06/01/2010,1.4408
05/01/2010,1.4365
04/01/2010,1.4413
01/01/2010,1.4324
31/12/2009,1.4321
30/12/2009,1.4339
29/12/2009,1.4354
28/12/2009,1.4378
25/12/2009,1.4411
24/12/2009,1.438
23/12/2009,1.4337
22/12/2009,1.4249
21/12/2009,1.4276
18/12/2009,1.4338
17/12/2009,1.4338
16/12/2009,1.4531
15/12/2009,1.4538
14/12/2009,1.4656
11/12/2009,1.4615
10/12/2009,1.4732
09/12/2009,1.4726
08/12/2009,1.4704
07/12/2009,1.4827
04/12/2009,1.4858
03/12/2009,1.5053
02/12/2009,1.5044
01/12/2009,1.5081
30/11/2009,1.5005
27/11/2009,1.4988
26/11/2009,1.5019
25/11/2009,1.5134
24/11/2009,1.4968
23/11/2009,1.4961
20/11/2009,1.4862
19/11/2009,1.4925
18/11/2009,1.4963
17/11/2009,1.4876
16/11/2009,1.497
13/11/2009,1.4903
12/11/2009,1.485
11/11/2009,1.4987
10/11/2009,1.4993
09/11/2009,1.4999
06/11/2009,1.4847
05/11/2009,1.4871
04/11/2009,1.4861
03/11/2009,1.4724
02/11/2009,1.4775
30/10/2009,1.4719
29/10/2009,1.4822
28/10/2009,1.4706
27/10/2009,1.4804
26/10/2009,1.4876
23/10/2009,1.5008
22/10/2009,1.5033
21/10/2009,1.5016
20/10/2009,1.4945
19/10/2009,1.4965
16/10/2009,1.4905
15/10/2009,1.4947
14/10/2009,1.4925
13/10/2009,1.4854
12/10/2009,1.4773
09/10/2009,1.4732
08/10/2009,1.4794
07/10/2009,1.4691
06/10/2009,1.4722
05/10/2009,1.4648
02/10/2009,1.4576
01/10/2009,1.4545
30/09/2009,1.464
29/09/2009,1.4587
28/09/2009,1.4622
25/09/2009,1.4689
24/09/2009,1.4666
23/09/2009,1.4735
22/09/2009,1.479
21/09/2009,1.468
18/09/2009,1.4712
17/09/2009,1.4741
16/09/2009,1.4709
15/09/2009,1.4658
14/09/2009,1.4618
11/09/2009,1.4571
10/09/2009,1.4582
09/09/2009,1.4557
08/09/2009,1.4478
07/09/2009,1.4332
04/09/2009,1.4297
03/09/2009,1.4252
02/09/2009,1.4264
01/09/2009,1.4224
31/08/2009,1.4334
28/08/2009,1.4303
27/08/2009,1.4341
26/08/2009,1.4255
25/08/2009,1.4297
24/08/2009,1.4304
21/08/2009,1.4326
20/08/2009,1.4254
19/08/2009,1.4224
18/08/2009,1.4136
17/08/2009,1.4082
14/08/2009,1.4203
13/08/2009,1.4292
12/08/2009,1.4188
11/08/2009,1.4149
10/08/2009,1.414
07/08/2009,1.4183
06/08/2009,1.4345
05/08/2009,1.4404
04/08/2009,1.4408
03/08/2009,1.4412
31/07/2009,1.4257
30/07/2009,1.4075
29/07/2009,1.405
28/07/2009,1.4167
27/07/2009,1.4232
24/07/2009,1.4202
23/07/2009,1.4143
22/07/2009,1.422
21/07/2009,1.4226
20/07/2009,1.4231
17/07/2009,1.4102
16/07/2009,1.4148
15/07/2009,1.4107
14/07/2009,1.3967
13/07/2009,1.3978
10/07/2009,1.3936
09/07/2009,1.402
08/07/2009,1.3884
07/07/2009,1.3924
06/07/2009,1.3984
03/07/2009,1.398
02/07/2009,1.4003
01/07/2009,1.4142
30/06/2009,1.4033
29/06/2009,1.4083
26/06/2009,1.4056
25/06/2009,1.3988
24/06/2009,1.393
23/06/2009,1.4077
22/06/2009,1.3865
19/06/2009,1.3937
18/06/2009,1.39
17/06/2009,1.3942
16/06/2009,1.3837
15/06/2009,1.3803
12/06/2009,1.4016
11/06/2009,1.4108
10/06/2009,1.3984
09/06/2009,1.4065
08/06/2009,1.39
05/06/2009,1.3968
04/06/2009,1.4183
03/06/2009,1.4162
02/06/2009,1.4303
01/06/2009,1.4159
29/05/2009,1.4158
28/05/2009,1.3941
27/05/2009,1.3825
26/05/2009,1.3985
25/05/2009,1.4017
22/05/2009,1.3998
21/05/2009,1.389
20/05/2009,1.378
19/05/2009,1.363
18/05/2009,1.3562
15/05/2009,1.3495
14/05/2009,1.3639
13/05/2009,1.36
12/05/2009,1.3648
11/05/2009,1.3582
08/05/2009,1.3634
07/05/2009,1.339
06/05/2009,1.3335
05/05/2009,1.333
04/05/2009,1.3406
01/05/2009,1.3273
30/04/2009,1.323
29/04/2009,1.3271
28/04/2009,1.3149
27/04/2009,1.3036
24/04/2009,1.3242
23/04/2009,1.3144
22/04/2009,1.3005
21/04/2009,1.2948
20/04/2009,1.2921
17/04/2009,1.3044
16/04/2009,1.3186
15/04/2009,1.3227
14/04/2009,1.3259
13/04/2009,1.3368
10/04/2009,1.3189
09/04/2009,1.3169
08/04/2009,1.3282
07/04/2009,1.3272
06/04/2009,1.3416
03/04/2009,1.3486
02/04/2009,1.3461
01/04/2009,1.3249
31/03/2009,1.325
30/03/2009,1.3199
27/03/2009,1.3287
26/03/2009,1.3526
25/03/2009,1.3583
24/03/2009,1.3468
23/03/2009,1.3633
20/03/2009,1.3582
19/03/2009,1.3665
18/03/2009,1.3474
17/03/2009,1.3017
16/03/2009,1.2968
13/03/2009,1.2928
12/03/2009,1.2913
11/03/2009,1.2837
10/03/2009,1.2682
09/03/2009,1.2611
06/03/2009,1.2653
05/03/2009,1.254
04/03/2009,1.2661
03/03/2009,1.2561
02/03/2009,1.2578
27/02/2009,1.2669
26/02/2009,1.2744
25/02/2009,1.2723
24/02/2009,1.2846
23/02/2009,1.2694
20/02/2009,1.2826
19/02/2009,1.2674
18/02/2009,1.253
17/02/2009,1.2582
16/02/2009,1.2801
13/02/2009,1.2862
12/02/2009,1.2861
11/02/2009,1.2906
10/02/2009,1.2913
09/02/2009,1.3003
06/02/2009,1.294
05/02/2009,1.2791
04/02/2009,1.2849
03/02/2009,1.304
02/02/2009,1.2843
30/01/2009,1.2813
29/01/2009,1.2954
28/01/2009,1.3166
27/01/2009,1.316
26/01/2009,1.3189
23/01/2009,1.2975
22/01/2009,1.3001
21/01/2009,1.3023
20/01/2009,1.2904
19/01/2009,1.3069
16/01/2009,1.3267
15/01/2009,1.3115
14/01/2009,1.3191
13/01/2009,1.3182
12/01/2009,1.3362
09/01/2009,1.3476
08/01/2009,1.3702
07/01/2009,1.3644
06/01/2009,1.3536
05/01/2009,1.3635
02/01/2009,1.3921
01/01/2009,1.4045
31/12/2008,1.3971
30/12/2008,1.4057
29/12/2008,1.3927
26/12/2008,1.4028
25/12/2008,1.4025
24/12/2008,1.4013
23/12/2008,1.3929
22/12/2008,1.3944
19/12/2008,1.3912
18/12/2008,1.424
17/12/2008,1.442
16/12/2008,1.4002
15/12/2008,1.3688
12/12/2008,1.3369
11/12/2008,1.3352
10/12/2008,1.3023
09/12/2008,1.2927
08/12/2008,1.2963
05/12/2008,1.2718
04/12/2008,1.2777
03/12/2008,1.2717
02/12/2008,1.2714
01/12/2008,1.2611
28/11/2008,1.2691
27/11/2008,1.2904
26/11/2008,1.288
25/11/2008,1.3065
24/11/2008,1.2953
21/11/2008,1.2587
20/11/2008,1.2453
19/11/2008,1.2489
18/11/2008,1.2618
17/11/2008,1.265
14/11/2008,1.2605
13/11/2008,1.2769
12/11/2008,1.2505
11/11/2008,1.2522
10/11/2008,1.2748
07/11/2008,1.2718
06/11/2008,1.2715
05/11/2008,1.2954
04/11/2008,1.2981
03/11/2008,1.2643
31/10/2008,1.2726
30/10/2008,1.2915
29/10/2008,1.2963
28/10/2008,1.2683
27/10/2008,1.2493
24/10/2008,1.2623
23/10/2008,1.2934
22/10/2008,1.2855
21/10/2008,1.3063
20/10/2008,1.3344
17/10/2008,1.341
16/10/2008,1.3456
15/10/2008,1.3499
14/10/2008,1.3619
13/10/2008,1.3581
10/10/2008,1.3409
09/10/2008,1.3604
08/10/2008,1.3654
07/10/2008,1.3588
06/10/2008,1.3499
03/10/2008,1.3772
02/10/2008,1.3819
01/10/2008,1.4009
30/09/2008,1.4092
29/09/2008,1.4435
26/09/2008,1.4614
25/09/2008,1.4609
24/09/2008,1.4621
23/09/2008,1.4648
22/09/2008,1.4774
19/09/2008,1.4466
18/09/2008,1.4348
17/09/2008,1.4326
16/09/2008,1.4129
15/09/2008,1.4243
12/09/2008,1.4224
11/09/2008,1.3998
10/09/2008,1.3998
09/09/2008,1.4133
08/09/2008,1.4128
05/09/2008,1.4267
04/09/2008,1.4325
03/09/2008,1.4498
02/09/2008,1.452
01/09/2008,1.4617
29/08/2008,1.4673
28/08/2008,1.4706
27/08/2008,1.4727
26/08/2008,1.4653
25/08/2008,1.4754
22/08/2008,1.4793
21/08/2008,1.4899
20/08/2008,1.4747
19/08/2008,1.4776
18/08/2008,1.4694
15/08/2008,1.4687
14/08/2008,1.4826
13/08/2008,1.4919
12/08/2008,1.4926
11/08/2008,1.4909
08/08/2008,1.5005
07/08/2008,1.5325
06/08/2008,1.5408
05/08/2008,1.5454
04/08/2008,1.5576
01/08/2008,1.5564
31/07/2008,1.5603
30/07/2008,1.5576
29/07/2008,1.5588
28/07/2008,1.5741
25/07/2008,1.5709
24/07/2008,1.5677
23/07/2008,1.5698
22/07/2008,1.5784
21/07/2008,1.5922
18/07/2008,1.5847
17/07/2008,1.5863
16/07/2008,1.5827
15/07/2008,1.5911
14/07/2008,1.5908
11/07/2008,1.5938
10/07/2008,1.5788
09/07/2008,1.5743
08/07/2008,1.567
07/07/2008,1.5726
04/07/2008,1.5706
03/07/2008,1.5703
02/07/2008,1.5882
01/07/2008,1.5793
30/06/2008,1.5755
27/06/2008,1.5794
26/06/2008,1.5757
25/06/2008,1.5667
24/06/2008,1.5568
23/06/2008,1.5518
20/06/2008,1.5607
19/06/2008,1.5505
18/06/2008,1.5535
17/06/2008,1.5511
16/06/2008,1.5477
13/06/2008,1.538
12/06/2008,1.5439
11/06/2008,1.5552
10/06/2008,1.5467
09/06/2008,1.5646
06/06/2008,1.5778
05/06/2008,1.5593
04/06/2008,1.544
03/06/2008,1.5445
02/06/2008,1.5537
30/05/2008,1.5554
29/05/2008,1.5519
28/05/2008,1.5638
27/05/2008,1.5691
26/05/2008,1.577
23/05/2008,1.5762
22/05/2008,1.5733
21/05/2008,1.5795
20/05/2008,1.5646
19/05/2008,1.551
16/05/2008,1.5577
15/05/2008,1.5448
14/05/2008,1.5474
13/05/2008,1.5474
12/05/2008,1.5553
09/05/2008,1.5482
08/05/2008,1.5393
07/05/2008,1.5392
06/05/2008,1.5533
05/05/2008,1.5496
02/05/2008,1.5424
01/05/2008,1.5474
30/04/2008,1.5622
29/04/2008,1.5572
28/04/2008,1.5657
25/04/2008,1.563
24/04/2008,1.5682
23/04/2008,1.5889
22/04/2008,1.5991
21/04/2008,1.5912
18/04/2008,1.5818
17/04/2008,1.5908
16/04/2008,1.5948
15/04/2008,1.579
14/04/2008,1.5832
11/04/2008,1.5808
10/04/2008,1.5742
09/04/2008,1.5831
08/04/2008,1.5712
07/04/2008,1.5711
04/04/2008,1.5737
03/04/2008,1.5684
02/04/2008,1.5686
01/04/2008,1.5614
31/03/2008,1.5788
28/03/2008,1.5796
27/03/2008,1.5779
26/03/2008,1.5845
25/03/2008,1.565
24/03/2008,1.5423
21/03/2008,1.5432
20/03/2008,1.5428
19/03/2008,1.5626
18/03/2008,1.5625
17/03/2008,1.573
14/03/2008,1.5674
13/03/2008,1.5635
12/03/2008,1.5551
11/03/2008,1.5338
10/03/2008,1.5344
07/03/2008,1.5355
06/03/2008,1.538
05/03/2008,1.5265
04/03/2008,1.5217
03/03/2008,1.5204
29/02/2008,1.5179
28/02/2008,1.5193
27/02/2008,1.512
26/02/2008,1.4974
25/02/2008,1.483
22/02/2008,1.4827
21/02/2008,1.4814
20/02/2008,1.4715
19/02/2008,1.4726
18/02/2008,1.4658
15/02/2008,1.4682
14/02/2008,1.4643
13/02/2008,1.4573
12/02/2008,1.4584
11/02/2008,1.4519
08/02/2008,1.4504
07/02/2008,1.4485
06/02/2008,1.4632
05/02/2008,1.4647
04/02/2008,1.483
01/02/2008,1.4802
31/01/2008,1.4861
30/01/2008,1.4862
29/01/2008,1.4776
28/01/2008,1.4781
25/01/2008,1.4681
24/01/2008,1.4755
23/01/2008,1.4629
22/01/2008,1.4629
21/01/2008,1.4454
18/01/2008,1.4621
17/01/2008,1.4642
16/01/2008,1.4652
15/01/2008,1.4804
14/01/2008,1.4869
11/01/2008,1.4776
10/01/2008,1.4804
09/01/2008,1.4659
08/01/2008,1.4707
07/01/2008,1.4696
04/01/2008,1.4743
03/01/2008,1.475
02/01/2008,1.4715
01/01/2008,1.4592
31/12/2007,1.4589
28/12/2007,1.4723
27/12/2007,1.4626
26/12/2007,1.4489
25/12/2007,1.4402
24/12/2007,1.4395
21/12/2007,1.4382
20/12/2007,1.4329
19/12/2007,1.4383
18/12/2007,1.4414
17/12/2007,1.44
14/12/2007,1.4429
13/12/2007,1.4633
12/12/2007,1.4706
11/12/2007,1.4655
10/12/2007,1.4712
07/12/2007,1.4658
06/12/2007,1.4638
05/12/2007,1.461
04/12/2007,1.4758
03/12/2007,1.4667
30/11/2007,1.4633
29/11/2007,1.4744
28/11/2007,1.4841
27/11/2007,1.4829
26/11/2007,1.4872
23/11/2007,1.4837
22/11/2007,1.4849
21/11/2007,1.4858
20/11/2007,1.4841
19/11/2007,1.4665
16/11/2007,1.4662
15/11/2007,1.4612
14/11/2007,1.4651
13/11/2007,1.4602
12/11/2007,1.4531
09/11/2007,1.4678
08/11/2007,1.4676
07/11/2007,1.4637
06/11/2007,1.4557
05/11/2007,1.4469
02/11/2007,1.4504
01/11/2007,1.4425
31/10/2007,1.4487
30/10/2007,1.4432
29/10/2007,1.4425
26/10/2007,1.4393
25/10/2007,1.4324
24/10/2007,1.4266
23/10/2007,1.4263
22/10/2007,1.4181
19/10/2007,1.4301
18/10/2007,1.4295
17/10/2007,1.4208
16/10/2007,1.4173
15/10/2007,1.4205
12/10/2007,1.4178
11/10/2007,1.4196
10/10/2007,1.4145
09/10/2007,1.4106
08/10/2007,1.4048
05/10/2007,1.4136
04/10/2007,1.4138
03/10/2007,1.409
02/10/2007,1.4154
01/10/2007,1.4231
28/09/2007,1.4267
27/09/2007,1.4153
26/09/2007,1.4128
25/09/2007,1.4138
24/09/2007,1.4087
21/09/2007,1.4091
20/09/2007,1.4064
19/09/2007,1.3957
18/09/2007,1.3984
17/09/2007,1.3867
14/09/2007,1.3875
13/09/2007,1.3885
12/09/2007,1.3904
11/09/2007,1.3839
10/09/2007,1.3802
07/09/2007,1.3768
06/09/2007,1.3691
05/09/2007,1.3646
04/09/2007,1.3605
03/09/2007,1.3624
31/08/2007,1.363
30/08/2007,1.3625
29/08/2007,1.3677
28/08/2007,1.3603
27/08/2007,1.3647
24/08/2007,1.3675
23/08/2007,1.3565
22/08/2007,1.3543
21/08/2007,1.3466
20/08/2007,1.3474
17/08/2007,1.3475
16/08/2007,1.3426
15/08/2007,1.3442
14/08/2007,1.3533
13/08/2007,1.3613
10/08/2007,1.3693
09/08/2007,1.3678
08/08/2007,1.3798
07/08/2007,1.3736
06/08/2007,1.3793
03/08/2007,1.3773
02/08/2007,1.3703
01/08/2007,1.3667
31/07/2007,1.3684
30/07/2007,1.3697
27/07/2007,1.3636
26/07/2007,1.3747
25/07/2007,1.3722
24/07/2007,1.3823
23/07/2007,1.3807
20/07/2007,1.3827
19/07/2007,1.3804
18/07/2007,1.3803
17/07/2007,1.3781
16/07/2007,1.3772
13/07/2007,1.3782
12/07/2007,1.3789
11/07/2007,1.3745
10/07/2007,1.3747
09/07/2007,1.3626
06/07/2007,1.3627
05/07/2007,1.3599
04/07/2007,1.3613
03/07/2007,1.3609
02/07/2007,1.3623
29/06/2007,1.3541
28/06/2007,1.3449
27/06/2007,1.3453
26/06/2007,1.3455
25/06/2007,1.3463
22/06/2007,1.347
21/06/2007,1.3389
20/06/2007,1.3404
19/06/2007,1.3427
18/06/2007,1.3414
15/06/2007,1.3388
14/06/2007,1.3312
13/06/2007,1.3311
12/06/2007,1.3302
11/06/2007,1.3357
08/06/2007,1.3373
07/06/2007,1.3433
06/06/2007,1.3504
05/06/2007,1.3524
04/06/2007,1.349
01/06/2007,1.3449
31/05/2007,1.3453
30/05/2007,1.3429
29/05/2007,1.3448
28/05/2007,1.3452
25/05/2007,1.3442
24/05/2007,1.3429
23/05/2007,1.3459
22/05/2007,1.3448
21/05/2007,1.3469
18/05/2007,1.3509
17/05/2007,1.3494
16/05/2007,1.3515
15/05/2007,1.3591
14/05/2007,1.3546
11/05/2007,1.3524
10/05/2007,1.3485
09/05/2007,1.3528
08/05/2007,1.3543
07/05/2007,1.3601
04/05/2007,1.3591
03/05/2007,1.3549
02/05/2007,1.3592
01/05/2007,1.3604
30/04/2007,1.3648
27/04/2007,1.3652
26/04/2007,1.3601
25/04/2007,1.3638
24/04/2007,1.364
23/04/2007,1.3577
20/04/2007,1.359
19/04/2007,1.3613
18/04/2007,1.3609
17/04/2007,1.3567
16/04/2007,1.3535
13/04/2007,1.3527
12/04/2007,1.3482
11/04/2007,1.3431
10/04/2007,1.344
09/04/2007,1.3354
06/04/2007,1.3379
05/04/2007,1.3429
04/04/2007,1.3368
03/04/2007,1.333
02/04/2007,1.3366
30/03/2007,1.3354
29/03/2007,1.3331
28/03/2007,1.3313
27/03/2007,1.3352
26/03/2007,1.333
23/03/2007,1.3283
22/03/2007,1.3331
21/03/2007,1.3386
20/03/2007,1.3318
19/03/2007,1.3302
16/03/2007,1.3318
15/03/2007,1.3238
14/03/2007,1.3223
13/03/2007,1.3197
12/03/2007,1.3189
09/03/2007,1.3116
08/03/2007,1.3133
07/03/2007,1.3177
06/03/2007,1.3128
05/03/2007,1.309
02/03/2007,1.3192
01/03/2007,1.3186
28/02/2007,1.3229
27/02/2007,1.3242
